yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CCE47	Entry
1466417	Q3E732
4329809	Q6YY17
13602	P70663
13602	Q3TYD5
13602	Q3UYK7
834784	P46601
13607	A0A0U5J8Q0
13607	O54693
13607	Q1L2D6
13607	Q1L2D8
13607	Q1L2D9
13607	Q1L2E0
13607	Q3UV69
498284	Q499T8
2318	Q14315
2318	Q59H94
2319	A0A024QZ62
2319	J3QLD9
2319	Q14254
2319	Q6FG43
2319	Q9BTI6
2316	P21333
2316	Q5HY54
2316	Q60FE5
2316	Q6NXF2
2317	O75369
2314	Q13045
2315	Q16655
843403	F4I6V4
843403	Q9CAB6
2313	A0A024R3K4
2313	A0A024R3M5
2313	A0A024R3N6
2313	Q01543
192170	Q91VC3
81531	Q9EPC6
830095	O22476
830092	A0A178UYU2
830092	A0A2H1ZEQ5
830092	F4JVD6
830092	Q9FPS0
830090	A0A178V4M9
830090	O48947
830090	W8QPD2
5859	B7Z840
5859	P47897
408029	Q580R0
81728	P19234
52398	A0A0J9YUL3
52398	Q8C1B7
94338	O35049
94339	O88272
56833	Q9P0V8
17380	Q61391
74355	Q6P5D8
94332	K4DI58
94332	Q99N28
56834	Q96N19
56834	Q9NQC5
304490	D3ZIT4
43699	Q9V9Z0
43698	Q9V9Z1
828420	A0A1P8B741
828420	Q0PW40
828421	Q8H199
90826	Q6P2P2
43694	A0A0B4K810
43694	Q8IHE2
43694	Q9V9Z6
43697	Q9V9Z3
43696	Q9V9Z4
43691	Q9V9Z9
43690	A0A0B4KHG5
43690	A0A0B4KHK5
43690	A0A0B4KHX5
43690	A0A0B4KI35
43690	F0JAG8
43690	P12024
43693	H0RNC4
43693	Q6NN09
43692	Q9V9Z8
63932	Q9H5V9
63933	Q96AQ8
830322	Q9LZ82
63931	O60783
830324	A0A1P8BD10
830324	F4JWA1
830324	F4JWA3
830325	A0A178UQ51
830325	Q07473
830325	Q0WW97
830326	Q9LZ78
63935	Q9H4Z3
63939	B4E2D0
63939	Q9NTX9
11766	O88512
11766	Q3U9D1
11767	P35585
11767	Q3UG16
11764	O35643
11764	Q8CC13
11765	P22892
11765	Q8CBB7
64097	Q8N8X1
64097	Q8NEH8
64097	Q9HCS5
832259	A0A178UNB9
832259	B7ZWR6
832252	F4K8C4
832252	Q9C595
64050	Q9CR11
90799	Q96GE4
832254	A0A178UKY2
832254	Q9C593
64053	Q63622
854747	P40517
235567	D4AFX7
235567	G3X922
235567	Q3TNE7
235567	Q8BNL1
235567	Q8CHD7
148418	Q5VXD3
649330	B7ZW38
649330	P0DMR1
300079	P21531
49165	Q9V399
49165	X2JA13
826907	A0A178UTW7
826907	Q9SV74
49168	A0A023GQA5
49168	P24156
326157	Q9VLT1
326157	X2J564
826900	F4JRH9
826900	Q9STZ8
326156	Q9VJG5
20525	P17809
20528	P14142
45668	M9PD18
45668	P48602
326150	M9PC74
326150	Q7K1W8
352930	Q800Z9
841521	A0A1P8ANY4
841521	F4I7Y4
177229	Q27GT3
177229	Q9GYI4
177229	U4PBL8
427162	F1NAR9
427162	Q1T7C1
326152	A0A0R4YI50
326152	M9PB02
326152	M9PBS1
326152	Q9VQ56
824214	A0A178VHA9
824214	F4J0N1
824214	Q39192
824216	A0A178VKM6
824216	Q9SCS3
344	A0A024R0T9
344	P02655
843396	Q94C27
3635699	A0A1D8PLA6
112936	A0A024R3L9
112936	Q4G0F5
107392	Q547N0
107392	Q99N20
12235	A2APR8
12235	O08901
12235	Q8K1K8
855835	P46670
12237	Q9WVA3
7514	B3KWD0
7514	O14980
42128	Q9VEG9
42129	Q9VEG8
855834	Q12280
42124	A0A0B4KGC8
42124	A0A0B4KHA8
42124	Q9VEH3
42126	A0A0B4KG66
42126	Q9VEH1
42127	Q960Y8
42127	Q9VEH0
850845	P54072
42122	Q9VEH5
42123	Q9VEH4
179183	Q23359
179184	Q23360
84376	Q86VS8
380106	Q6PHL7
850843	P39015
112937	Q8NCI6
48785	M9PFY1
48785	Q9VJN5
3355124	Q9W5R8
3355124	R9Q794
3355126	M9PGG8
3355127	Q9W5R5
53513	Q9VJI0
10562	A0A024QZ95
10562	Q6UX06
10561	Q8TCB0
53510	Q9VGT3
10567	Q9UI14
53516	Q9VKL8
10565	A0A024R7X0
10565	Q9Y6D6
10564	Q59FR3
10564	Q86TH5
10564	Q9Y6D5
814195	Q8IDR9
10569	O95391
850840	P27801
841710	Q9C941
49780	Q9VQL9
21432	H3BJP6
21432	P56280
21432	Q3UES7
178837	Q9N3V3
388633	Q5T700
176208	P34327
8839	O76076
100356314	G1SR16
2745592	A0A178W0N2
2745592	Q84TF7
8835	A0A024RBD2
8835	O14508
8834	P17152
176200	P34420
8836	Q92820
176206	P34304
176207	P34305
8833	A0A140VJK6
8833	P49915
8832	Q9UIB8
35813	A0A0B4JD55
35813	A0A0B4LEG2
35813	B7YZU0
35813	Q7JUR9
179458	Q9U2P3
143689	A0A140VKG8
143689	Q7Z3Z4
331401	B1AZI6
331401	Q3US09
331401	Q3UUT9
331401	Q8CCY8
171970	P91175
115024	Q969T7
143686	P58005
32657	Q9VXB8
179454	H2L2B8
827747	O49429
827745	A0A178UTR1
827745	O49427
827743	A0A1P8B7M6
827743	A0A1P8B7M9
827743	A0A1P8B7P8
827743	Q940H2
827740	A0A1P8B951
827740	A0A1P8B977
827740	F4JU14
827740	O49423
17996	E9Q1W3
851699	Q04603
851698	P15565
851691	P40316
851690	P52892
851693	Q04597
851692	Q04598
851695	Q04600
851694	Q04599
851697	Q04602
851696	Q04601
171978	P91482
362952	Q6AYK8
68603	Q3THA3
68603	Q9D1G2
29584	P08033
503000	Q4KM58
29581	G3V8A0
29581	P30994
2540696	Q9C0W5
29589	P62516
81573	Q8N6S4
851342	P17255
851340	P48568
851347	P01097
851346	P48570
851345	P48569
851344	P0CX86
851344	P0CX87
11416	Q99J27
851348	Q07788
364678	Q6AYS2
302328	D3ZWE3
58522	Q9ERP3
58521	Q9DCR4
58527	Q9P1F3
58526	Q9NPA3
58525	M0QXA7
58525	O95785
58524	Q9NQL9
84236	A0A024R455
84236	Q8TEB9
58529	Q9NP98
58528	Q9NQL2
66185	A2AIV2
66185	E9PZY8
34374	Q9VL11
33119	O01939
33119	X2JG23
34376	Q24155
34377	M9MRG4
34377	M9PCJ7
34377	Q76NQ3
34377	Q9VL07
34370	Q24491
34370	Q8SYR3
34371	Q8IPC6
34371	Q8IPC7
34371	Q8MYS1
34371	Q9VL14
1573	P51589
684	A0A024R7H5
684	Q10589
1571	P05181
686	P43251
79711	B3KT38
79711	Q8TEX9
1576	P08684
1576	Q6GRK0
683	Q10588
682	P35613
682	Q54A51
843876	A0A178WAT0
843876	Q8L7K7
843877	A0A1P8AMF2
843877	Q9FWS9
843874	A0A178WDF6
843874	Q9FWS6
843875	A0A178W597
843875	A8MRG6
843875	C0Z2L5
32275	Q24247
32275	X2JDJ5
843873	F4HZ25
843873	Q8GXC6
77579	Q3UH59
77579	Q5SV64
77579	Q61879
12876	Q00493
12876	Q543R4
77574	Q8BNE1
77573	Q9D2N9
843878	A0A178WJA8
843878	A0A1P8AMC6
843878	A0A1P8AMF3
843878	Q7Y217
188180	Q22264
173348	O45494
212167	Q3TCV3
10240	Q92665
188189	O45764
55111	K7EIZ3
55111	K7ERW3
55111	Q9NW61
55110	A0A023T6R1
55110	F5H6P7
55110	Q96A72
844066	F4I6Z9
844066	Q2LAE1
55112	A0A140VK66
55112	Q8WVS4
55114	Q68EM7
55117	Q8IXG2
55117	Q9H2J7
55117	Q9NW50
55116	B3KRL9
55116	Q9BT39
55116	Q9GZU3
55116	Q9NW51
55119	Q5VTL8
55118	Q9NQ79
28185	Q9CZW5
3361260	O13615
3361261	C7U330
3361261	P0CY14
3361261	P0CY15
3361262	Q9C0W9
12359	P24270
835141	A0A178US17
835141	P0DKC5
835141	P0DKC6
374038	Q98TY6
225870	Q921Q7
3637718	A0A1D8PNG5
81577	Q3B7J2
114049	O43709
835074	Q8W485
3565820	Q9XVR6
181378	Q23150
181378	Q2XN04
181374	G5ED31
181374	G5EDD1
181371	O17679
181372	O17684
22272	Q9CQ69
22273	Q9CZ13
5730	A0A024R8G3
5730	P41222
84233	Q9H061
25729	B1WC54
25728	P02650
10261	O95976
850368	P25613
25727	P28826
53472	Q9W0K0
25722	D3ZW75
25722	P15390
10263	O75956
10263	Q6IAV4
74006	E9PUD2
74006	Q8K1M6
844276	Q9SAL0
74004	Q5DTN8
822714	Q9LRU5
27385	Q9QZ04
2542013	Q9HE04
2542012	P0CT75
2542012	P0CT76
2542011	P19117
2542010	Q9HE08
2542017	P56287
73381	Q9DAR1
2542015	Q09814
2542019	O42854
2542018	Q09679
853450	P46962
853453	P41544
853452	P08678
853455	P41543
853454	P47081
853457	P47082
853456	P38624
853459	P47084
853458	P47083
836039	A0A178UGE6
836039	F4KHT9
836039	Q8RY08
550262	B2GSF5
550262	Q6PI20
55803	Q2V6Q1
55803	Q9NPF8
55802	Q9NPI6
55801	Q9NPH9
55800	A0A024R3H7
55800	Q9NY72
32008	O62526
32009	E1JJM0
32009	M9NF14
32009	Q0KHU2
32009	Q8IR99
32009	Q9VZ69
55805	Q9P2M1
32005	Q8SXD4
32006	Q9VZ71
32007	D1Z385
32007	Q26365
32007	X2JB48
32000	Q9W2S3
32001	Q9W2S2
32001	X2JEE0
32001	X2JJA8
816484	Q9ZUM8
816486	O82210
816483	Q9ZUM9
26382	Q8BY35
26383	Q8BGW1
26380	E9QKA2
26380	G5E8P8
26380	Q61539
26380	Q80VS1
26380	Q8CCV5
26381	P62509
23768	O43155
26388	Q9R002
57409	A0A0S2Z5K9
57409	A0A0S2Z5S7
57409	A0A0S2Z5T5
57409	A9UHW6
57409	J3KSB8
104721	Q91VR5
50454	Q9VJS6
836788	A0A1P8B9C9
836788	A0A1P8B9D2
836788	A0A1P8B9D5
836788	Q94A73
836789	A0A178UTK6
836789	P23321
168544	C9JAX3
168544	Q7Z7K2
57403	Q9UL26
57402	Q9HCY8
57405	Q9HBM1
297593	D3ZVQ0
57407	Q9HBL8
836783	A0A178UKW8
836783	Q94AU7
24898	P23977
810889	Q8II32
810888	Q8II33
24896	B0BMW4
24896	B4F771
24896	G3V916
24896	P63095
24896	Q792G6
810883	Q8II38
810437	Q8IJB8
3698	P19823
3699	Q06033
2539701	Q10330
816738	Q9SI02
3690	P05106
3691	A0A024R8K7
3691	A0A024R8N2
3691	A0A024R8T0
3691	B7ZLD8
3691	P16144
3692	P56537
3693	D3DNA1
3693	L7RT22
3693	P18084
3694	A0A087WXP3
3694	B4E2B8
3694	E9PEE8
3694	P18564
3695	P26010
816731	Q9SJ04
816730	A8MRG1
816730	F4IIJ2
816730	Q9SJ05
838838	Q9LME6
64930	Q9EP53
26038	Q8TDI0
26039	B4DSR7
26039	O75177
64934	Q9EQ61
26034	Q8WWN9
26035	O94923
26036	B4DYS2
26036	Q96JY2
26036	Q9Y4E5
26037	O43166
26030	A1L390
26031	Q9H4L5
26032	O60279
26033	Q4G0Y2
26033	Q5VV63
202559	Q5VWX1
820961	A0A1I9LTR4
820961	A0A1I9LTR5
820961	F4J3Z3
820961	Q8RWG2
820960	A0A1I9LM15
820960	Q42553
5739	P43119
37788	Q9W1H7
837782	A0A1P8AUE3
837782	P60838
837781	A0A178WM19
837781	Q9LNB6
837780	A0A1P8AVF8
837780	Q9FWX2
182058	Q17550
75062	Q58E59
75062	Q9D554
854108	Q08220
854109	Q08219
854106	P19659
37781	Q8SXP8
37781	Q9W1I0
854104	P89113
854105	P21182
854102	Q12161
854103	Q08223
37787	O77477
2542901	O13706
853582	P47155
2542907	P0CU17
2542907	P0CU18
2542906	Q10224
2542908	Q10267
36787	Q29QS8
855859	P32526
855858	P33311
36782	A1ZAA5
36782	Q7K221
116666	Q62902
855852	Q08989
855851	Q08990
855850	Q08991
855857	P21306
855856	Q08984
36789	Q7JVH0
855854	Q08986
374969	Q8N300
387718	A0PJZ8
387718	E9PJL2
387718	Q5VZQ5
71521	E9QPI5
38631	H8F4V5
38631	Q9VRM7
38630	Q9VRM6
38635	Q9VRN1
38634	Q9VRN0
38637	Q9VRN3
38639	Q9VRN5
38638	M9PBR0
38638	Q9VRN4
947572	P36659
22637	P43404
18595	P26618
91461	Q504Y2
172978	P18334
172979	O61741
172977	O61742
172970	O44956
440026	Q5BJD5
188971	Q22820
188971	Q86MJ6
83468	Q9H1C3
83464	Q8WW43
83463	A0A024R7S0
83463	Q9BW11
83460	Q9BV81
83461	F5GX58
83461	F8WDL1
83461	J3KMY0
83461	Q99618
100008890	G1T1R4
100008890	P59667
24245	F1LNI8
24245	F1LUE2
24245	G3V9G3
24245	P08413
24245	Q63094
823438	Q94A32
38186	Q9W0D3
38185	A1A714
38185	Q960F6
38184	Q9W0D6
38182	Q9W0D7
38180	Q9W0D9
811923	Q8ILA4
829534	Q9FPH4
837717	Q9SAA4
837717	W8Q7D4
380718	Q284W0
380718	Q5SW45
40779	Q9VI08
814254	Q8IDF2
40771	Q9VNN7
40770	Q9VNN6
182949	Q18238
79451	Q9R290
47208	P11455
47208	Q541G1
182945	A0A1N7SYU2
182945	A0A1N7SYZ4
183097	Q18339
814818	A0A178VU91
814818	Q8L736
183098	H2KYP1
183098	Q8I7L5
183098	V6CLN0
39580	Q9VUE4
307459	A0A0G2K5D5
307459	D3ZMS4
39582	M9PF86
39582	Q7KUK4
39583	Q15K24
39583	Q17Q80
39583	Q17Q84
39583	Q9VUE7
39583	Q9VUE8
35095	Q9VJ90
39587	Q0E8E8
39588	Q8SWT8
39588	Q9VUF3
819561	A0A178VF11
819561	Q9SQQ6
33667	Q2PDW5
33667	Q9VR15
819567	P25858
43051	Q9VBT7
811007	Q8IHR5
762	P22748
81629	Q96PN8
31759	Q9W3H5
312916	Q4KM69
1500486	Q8TGT2
31751	M9PGY6
31751	Q9W3I4
760	P00918
760	V9HW21
2540080	O42940
43056	Q9VBT2
41726	A0A0B4K6H0
41726	A0A0B4KHI2
41726	A0A126GUU2
41726	P41596
209027	Q3UTR5
209027	Q922W5
761	P07451
761	V9HWA3
173311	G5ED95
173310	A8XQE0
173310	Q8WQA7
815612	Q3E6P1
173319	A0A0K3AQS9
173319	A0A0K3AQT4
173319	A0A0K3ARB5
173319	A0A0K3ARC0
173319	A0A0K3ATR6
173319	A0A0K3ATS1
173319	A0A0K3AUC0
173319	A0A0K3AUC2
173319	A0A0K3AWP0
173319	K8ERM4
173319	K8ESC3
173319	K8FDX2
173319	Q22866
173319	Q27249
814811	O64503
360643	Q4V8A2
81622	Q9H1C4
3451	P01571
360640	D3ZTD1
177800	Q21006
109672	G5E850
109672	P56395
109672	Q544Z9
81620	Q9H211
177808	O02225
2261	P22607
2261	Q0IJ44
2261	X5D2G8
827048	F4JUK8
827048	Q8L7H1
81626	Q9BZQ2
2267	Q08830
35929	A0A0B4JD05
35929	A0A0B4JD58
35929	A0A0B4K840
35929	A1Z7Q5
35929	A1Z7Q6
35929	C8VV76
836324	Q9FIT4
81624	B4DPV3
81624	Q9NSV4
9269685	Q75I13
35922	A0A0B4KEN4
35922	A1Z7N9
35923	A1Z7P1
35920	Q7JWW5
35926	A1Z7P3
35926	Q6NL95
35927	A0A0B4JCQ7
35927	A0A0B4JD03
35927	A0A0B4JD33
35927	A0A0B4K6T9
35927	A0A0B4LEH9
35927	A1Z7P5
35927	A1Z7P7
35927	A1Z7P8
35927	A1Z7P9
35927	A1Z7Q1
35927	Q5BIG7
35927	Q7KNF5
35927	Q8IGK3
35927	Q9XYM5
35924	F2FB57
35924	Q9V535
35925	Q7KKH3
835549	A0A178U954
835549	F4K1S8
835549	P92959
835548	A0A178ULY8
835548	Q9FIU5
54293	A0A0G2K1B5
54293	P49797
103968	Q8CGN5
103967	Q8BZ98
838314	Q9LNR3
838316	Q940A7
103963	Q5RKP4
103963	Q8BMR3
103963	Q91YQ5
838310	A0A1P8AP92
838310	A0A1P8APG1
838310	Q9LDU5
822473	Q8W4P9
822477	Q9LSI7
184472	O17806
827040	Q93WN0
143162	B4E1N9
143162	Q68DX3
831437	A0A178UH48
831437	Q8GYN2
831436	F4KB90
831436	P29382
831436	Q5XXN8
831435	A0A1P8BE16
831435	Q9LFU7
810389	Q8IJG6
4282	I4AY87
4282	P14174
4283	Q07325
327437	F1QA19
327437	Q803A0
4281	A0A024RBV4
4281	A0A087X0X0
4281	A0A087X255
4281	O15344
4286	A0A087WXU1
4286	B4DNC7
4286	O75030
4286	Q8WYR3
4287	A0A0A0MS38
4287	C9JQV6
4287	P54252
4284	P30301
4285	Q99797
945829	P0ACF8
4288	P46013
4289	B4DG30
4289	Q9UL63
811916	Q8ILB1
180549	A0A168HBS9
180549	A0A168HBX9
180549	Q10572
31993	Q9W2S9
42907	Q9VC86
825298	Q9M2D8
818762	A0A178VQT8
818762	A0A1P8B095
818762	F4IKY7
818762	O22225
818760	A0A178VRC1
818760	O22224
818761	A0A178VYM4
818761	P48512
818766	A0A178VZE7
818766	O22229
813511	Q8I2S1
79145	E5RHM5
79145	Q9BUK0
818768	F4IKZ5
818768	Q84M24
818769	A0A178VVI6
818769	Q8RYE2
474344	A0A090N7V4
474344	B4DH95
474344	Q6P9H5
205428	B3KTD4
205428	E7ET39
205428	Q8NDZ4
79147	A0A024R0R7
79147	Q9H9S5
418760	Q5ZLC6
852199	P38181
852198	P33893
852197	P38180
852196	P38179
852194	P38042
852193	P38041
852192	P38177
856853,852191	P0CX41
856853,852191	P0CX42
852190	P38110
4758	Q5JQI0
4758	Q99519
825297	Q9M2D9
361512	Q4V8H8
43459	Q9VAM6
22909	Q9Y2M0
43457	Q9VAM8
4751	F6U4U2
4751	P51955
4752	P51956
4752	Q6ZN64
4753	A0A024R0X1
4753	B7Z625
4753	Q99435
2539651	O94503
4756	Q59FP8
4756	Q92859
43450	Q961D3
19771	Q544Y3
19771	Q9Z275
854939	P23248
854937	P54784
854936	Q04658
854935	Q04651
854934	Q04638
854933	Q04636
854932	P54838
854931	P54786
854930	P49017
177114	Q9TYX9
177116	H2KY64
177116	Q5TKB1
177116	Q95X47
177116	U4PBV2
177111	Q03206
112479	A8K979
19266	B9EJA3
19266	Q64487
818759	A0A178VL15
818759	Q6DR41
852449	P38282
852448	P38281
13527	A0A1Y7VJN9
13527	A0A1Y7VL34
13527	Q3UHJ2
13527	Q3UHP1
13527	Q8BTD9
13527	Q8CFR5
13527	Q9D2N4
172196	P91284
172196	Q6BEW1
852440	P12385
852443	P38120
852442	P38113
172192	P91280
852444	P38279
852447	P38114
852446	P38115
825122	Q9M1B4
22903	B4DK27
22903	B4DRI6
22903	Q9Y2F9
314352	G3V9D3
175581	Q18273
825129	Q9M1A8
185709	O02089
13007	P97315
13007	Q4FJX4
13006	Q1HL32
13006	Q3TMK9
13006	Q9CW03
181631	A0A0K3ASQ5
181631	D5MNM8
181631	G5EFB3
181631	Q0G825
13001	G3UZX4
13001	P67871
75613	A0A140LHG7
75613	Q8VCB2
175585	G5EFH1
824457	Q8L8A7
20723	O08797
824455	Q9LFA2
824454	A0A178VLU2
824454	F4J849
824454	Q9LFA3
13003	E9PYH0
13003	E9QMK2
13003	E9QMK3
13003	G3XA35
13003	Q8BS97
824451	P93026
116238	Q96CP7
13002	P60904
122945	Q6NXP6
824459	A0A178V8L4
824459	Q9LF98
824458	A0A178VHH0
824458	A0A178VJB7
824458	Q8L9S7
824458	Q9LF99
124739	Q70EL4
828740	A0A178V5F0
828740	Q8H1R7
120892	Q17RV3
120892	Q5S007
828749	A0A178V1W2
828749	Q8W1P0
820512	Q9LK50
33007	Q8IS44
80173	Q96LB3
820511	F4JC74
820516	A0A178VDK1
820516	Q9LHL1
80174	Q8NFT6
80176	A0A024R4G8
80176	Q96BD6
837151	A0A178W910
837151	P28185
80178	Q7L2K0
6194	A2A3R6
6194	P62753
6195	Q15418
6196	B7Z3B5
6196	Q15349
6196	X5D337
6197	B4DG22
6197	B7ZB17
6197	P51812
6191	B2R491
6191	P62701
42328	Q9VDW5
6193	A0A024R4Q8
6193	P46782
139596	A0A0A0MRR5
139596	A8KAF9
139596	Q96BW1
42324	Q9VDW9
42322	A0A1Z1CGZ3
42322	Q8MSG8
46662	Q8SYL1
42320	Q9VDX5
824981	A0A178VLL5
824981	A0A1I9LST2
824981	Q9M2K4
178150	D3YT24
178150	Q19336
824983	A0A178V6D3
824983	Q94K73
45318	A0A0B4KFQ1
45318	A1Z9V2
45318	A8DYD9
45318	E2QCN0
45318	P56721
45318	V5LWW0
824986	A0A178VJT4
824986	Q541Y3
824986	Q9M2J9
134147	Q96DG6
20091	P97351
20091	Q564F3
246682	A0A0B4KEP6
246682	Q7K014
2541537	Q10061
853716	P33421
853717	P34163
853714	P34078
853715	P35719
853712	P33299
853713	P35718
853710	P36062
10365	Q9Y5W3
10367	A0A286YF11
10367	Q9BPX6
290868	Q66H61
304807	B1WBM2
304807	Q08326
10360	O75607
10363	B4DMG1
10363	Q9NP66
10362	Q9P0W2
2540982	O43046
18012	Q60867
7203	B3KX11
7203	P49368
7203	Q59H77
77065	A0A0R4J0E4
77065	Q7TQK1
7201	P34981
178157	Q21559
57050	Q9NQZ2
7205	Q15654
7204	O75962
6222	P62269
6223	B0ZBD0
6223	P39019
2542515	Q9UUJ9
6227	P63220
6227	Q6FGH5
6224	P60866
54401	A2A5N2
54401	Q9CQV8
176442	Q10046
6229	P62847
176444	A7LPF8
176444	G5EDQ5
176444	Q9U377
176445	G5EBL8
54407	A0A024R0W3
54407	Q8NHT5
54407	Q96QD8
70356	Q99L47
3635757	A0A1D8PGP2
814101	Q8IE84
2540679	P87175
2540678	Q9P7Y4
70350	Q91XV3
179610	Q20796
179611	Q20797
179612	Q20798
2540676	O59731
2540671	O94314
179616	H2L2E4
179616	O17732
2540672	P79060
4961449	Q2HRC7
40893	Q9VIA7
827186	A0A1P8B7G0
827186	A0A1P8B7J2
827186	Q7PC83
827187	A0A1P8B5R0
827187	A0A1P8B5S3
827187	Q8GZ52
40897	Q9VIB0
40897	Q9VIB1
40894	Q8STI6
125061	Q63HM1
4961441	K0FHU5
4961441	Q2HR64
4961440	F5HAI6
4961440	Q76RH1
4961445	F5HIN0
4961445	Q76RG1
4961444	F5H982
4961444	O40945
4961447	F5HGJ3
4961447	Q76RI8
4961446	D0UZT8
4961446	Q77Q38
176992	G5EGF4
176992	U4PMB4
285315	Q6P1S2
285313	Q6WRI0
66419	Q9CQF0
835849	Q8VZP1
37401	E2QCJ5
37401	Q7K4B6
835844	A0A178UF19
835844	A0A1R7T397
835844	Q9FIE3
854963	Q04711
835842	A0A178UDC5
835842	F4KAN2
835842	Q94BT6
835840	A0A178URW0
835840	Q8LAD4
835841	A0A178UHY0
835841	A0A1P8BD43
835841	P20431
2539695	Q1MTR2
2539694	O74733
2539693	Q9P783
653333	P0C5J1
2539691	O94501
837996	A0A178WEL2
837996	Q949S6
801	E7ETZ0
800	A0A140VKA0
800	Q05682
837993	A0A178WF16
837993	A0A2H1ZEB8
837993	Q93VT9
801,805	B4DJ51
801,805	P0DP23
801,805	P0DP24
801,805	P0DP25
805	Q96HY3
837991	A0A178WED0
837991	F4HUI7
837991	Q9M9T2
123722	A1L4K1
123722	B7ZM05
257415	Q5BKY9
123720	Q8TF30
102640804	J3KMS6
854969	Q03434
80823	Q6PI77
2655303	Q8IAS7
80821	Q8NEL9
80820	Q7L9B9
728269	P43362
80824	A0A024RAR2
80824	Q9BY84
174595	Q23679
174596	Q23680
174597	B6VQ93
174597	O17970
14587	O35118
363096	Q5VJS5
5274	A0A0S2Z455
5274	Q99574
838342	A0A178WM95
838342	A0A1P8AS42
838342	F4I907
1777	A0A024R7F4
1777	O00115
5277	P37287
5270	A0A024R451
5270	A0A024R498
5270	P07093
5271	A0A024R2B1
5271	A0A1B0GU38
5271	P50452
5272	A0A024QZT4
5272	P50453
4379919	A4V2C3
4379919	M9PGA6
4379919	Q5LJP5
4379919	Q5LJP6
14581	A0A0R4J292
14581	H3BJM0
14581	P70338
114027	O35078
1778	Q14204
41147	Q9VHC0
2539520	O59866
41145	Q8SX72
41145	Q9VHC2
41144	Q9VHC3
41143	Q9VHC5
2539524	O74523
2539527	O74991
41140	P08646
826583	A0A178V4E4
826583	O81325
837158	Q208N7
18003	A0A0R4J212
18003	O35177
826586	A0A178UX25
826586	A0A1P8B889
826586	A0A1P8B895
826586	A8MQL9
826586	F4JKV2
826586	Q38836
41149	Q9VHB8
40234	Q0E8C8
40235	Q9VWB4
40232	P52304
40233	Q23983
40231	M9MRX5
40231	Q9VWB1
55668	A0A024R6E4
55668	A0A024R6J0
55668	Q9NWQ4
548083	P01055
548083	Q53ZY0
40239	Q9VPH8
55667	Q5VZ89
2541108	O94429
2541109	O43066
51327	Q549J4
51327	Q9NZD4
2541104	O43067
2541105	Q9Y7L4
2541107	O43114
2541100	O94662
2541101	O94526
2541103	O94664
17997	P33215
830501	A0A178UD05
830501	Q9FG38
830502	A0A1P8BGB9
830502	Q39067
55664	Q7L3B6
17993	E9QPX3
17993	Q9CXZ1
17992	Q62425
17991	Q9CQ75
11102	O95059
51322	Q9BTA9
11100	A0A024R0J9
11100	A0A0A0MRA5
11100	A8K3W4
11100	B7Z4B8
11100	Q9BUJ2
11101	B3KWA3
11101	B4DK25
11101	B4E107
11101	F5GXE4
11101	O95260
735142	Q4KLR8
11107	Q9NQX1
17999	B2RSC8
17999	P46935
11105	Q9NQW5
8703	A8K5Z0
8703	B3KPV4
8703	O60512
8702	B2RAZ5
8702	B3KM35
8702	O60513
23195	Q9NU22
27993	Q8VHZ7
8707	O43825
51320	Q5U5Q3
8705	B3KQP5
8705	O96024
8705	Q5STJ7
8704	O60909
25255	Q63470
55660	O75400
394341	A0A1L8HQE8
394342	A0A1L8HY91
394342	Q91903
114202	O88954
114203	Q9Z200
50878	O70576
110784	A3KN90
50875	Q3TFA9
50875	Q9JHJ0
114208	D3ZWL1
50876	Q9JKK7
50871	P62749
50873	Q9WVS6
1466436	Q3E763
834088	A0A178UHR6
834088	Q9FKS0
544241	Q9LD97
66968	Q8BVZ1
834081	A0A178UU90
834081	Q9FKS5
395963	Q92178
66964	Q9CR60
398514	Q7ZXV2
398517	Q804S7
17721	P03921
17721	Q9MD82
2542765	Q9UTI3
246310	Q3S4A4
246310	Q62848
2542764	Q9UTI1
284194	Q3B8N2
832865	Q7XJK5
177140	G5EEE7
177140	U4PQX3
832867	A0A1P8BHC3
832867	A0A1P8BHE1
832867	A0A1P8BHE6
832867	F4K5S0
832867	F4K5S1
177141	P46873
834337	Q9FHS6
834335	Q3E7L7
834334	Q9SSW0
852492	P38304
834339	Q9FHS4
541101	Q0VCD2
18018	B5B2N2
18018	B5B2N4
18018	B5B2N5
18018	B5B2N7
18018	Q6P7T9
18018	Q9DBQ6
56310	Q921N8
79990	Q7Z736
79990	X6R3U4
2540898	O74402
12455	Q9QWV9
12450	P51945
12450	Q5D0F7
12450	Q5NC86
395277	D5M8S2
395277	Q8UW59
48844	A0A0B4K7M9
48844	A0A0F7J3E9
48844	D3DN23
48844	Q27237
48844	Q7KVH7
311024	G3V6L4
819000	A0A178VRQ0
819000	O80565
819002	O80567
151835	Q8IYJ1
819008	A0A178VZL5
819008	O80573
819009	A0A178VU41
819009	O80574
83641	Q9H098
828822	A0A178UXL9
828822	P15457
151987	C9IZF4
151987	Q9NY27
2540893	Q9HGM2
281794	P04695
226823	Q8BFX3
820370	F4J8K6
2538786	Q9UU93
56110	Q9Y5G8
56111	Q9Y5G9
56112	Q9Y5H0
734364	A0A1L8ETL9
734364	Q58EA2
833738	Q56WN1
833739	Q9FHQ9
2543618	Q10289
2543619	O36016
19835657	C0HJH4
2543612	Q10074
2543613	O36031
297756	Q6TXJ0
2543611	Q6LA53
2543616	O14161
